"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1.13,0,0,0,0,0,0,2.5
"2",1.1147467619105,0.00114221565956445,-0.00339899903923357,0.010667602641486,0.00985375409686153,0.00378146968695391,-0.000306025875572417,2.35015263689723
"3",1.1147467619105,0.00114221565956445,-0.00339899903923357,0.010667602641486,0.00985375409686153,0.00378146968695391,-0.000306025875572417,2.35015263689723
